movieId;title;title_es;genres;genres;genres;genres;genres;LINK IMDB;LINK TMDBLD;rating;;
150993;Anacleto: Agente secreto (2015);Anacleto: Agente Secreto  (2015);Action;Comedy;;;;https://www.imdb.com/es-es/title/tt03510480;https://www.themoviedb.org/movie/284514;4;;
151311;Wiener-Dog (2016);Dog de wiener  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt04144190;https://www.themoviedb.org/movie/326094;3;;
151315;Ride Along 2 (2016);Montar a lo largo de 2  (2016);Action;Comedy;;;;https://www.imdb.com/es-es/title/tt02869728;https://www.themoviedb.org/movie/323675;2;;
151317;Maggie's Plan (2015);Plan de Maggie  (2015);Comedy;;;;;https://www.imdb.com/es-es/title/tt03471098;https://www.themoviedb.org/movie/312669;2;;
151455;Eddie the Eagle (2016);Eddie el †guila  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt01083452;https://www.themoviedb.org/movie/319888;2.8;;
151479;The Flash 2 - Revenge of the Trickster (1991);The Flash 2 - Revenge of the Trickster  (1991);Action;Fantasy;Sci-Fi;;;https://www.imdb.com/es-es/title/tt0101893;https://www.themoviedb.org/movie/222619;1.5;;
151501;Exposed (2016);Expuesto  (2016);Drama;;;;;https://www.imdb.com/es-es/title/tt04019560;https://www.themoviedb.org/movie/331962;1.5;;
151557;Stonewall (2015);Emplear una t†ctica de cerrojo  (2015);Drama;;;;;https://www.imdb.com/es-es/title/tt03018070;https://www.themoviedb.org/movie/273899;2.5;;
151559;Frankenstein (2015);Frankenstein  (2015);Horror;Thriller;;;;https://www.imdb.com/es-es/title/tt04086032;https://www.themoviedb.org/movie/337029;2;;
151653;Welcome to Happiness (2015);Bienvenido a la felicidad  (2015);Comedy;Drama;Fantasy;;;https://www.imdb.com/es-es/title/tt03564794;https://www.themoviedb.org/movie/340255;1.5;;
151687;Risen (2016);Resbalado  (2016);Children;Drama;;;;https://www.imdb.com/es-es/title/tt03231054;https://www.themoviedb.org/movie/335778;0.5;;
151695;The Survivalist (2015);La supervivencia  (2015);Drama;Sci-Fi;Thriller;;;https://www.imdb.com/es-es/title/tt02580382;https://www.themoviedb.org/movie/329004;4;;
151739;Dirty Grandpa (2016);Abuelo sucio  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt01860213;https://www.themoviedb.org/movie/291870;2.9;;
151745;Reptilicus (1961);Reptilico  (1961);Horror;Sci-Fi;;;;https://www.imdb.com/es-es/title/tt056405;https://www.themoviedb.org/movie/21266;0.5;;
151759;Requiem for the American Dream (2015);RÇquiem para el sue§o americano  (2015);Documentary;;;;;https://www.imdb.com/es-es/title/tt03270538;https://www.themoviedb.org/movie/333377;2.5;;
151763;Death Note Rewrite: Genshisuru Kami (2007);Death Note Reescritura: Genshisuru Kami  (2007);Mystery;;;;;https://www.imdb.com/es-es/title/tt03355694;https://www.themoviedb.org/movie/333040;4;;
151769;Three from Prostokvashino (1978);Tres de Prostokvashino  (1978);Animation;;;;;https://www.imdb.com/es-es/title/tt0189160;https://www.themoviedb.org/movie/77294;5;;
151777;The Finest Hours (2016);Las mejores horas  (2016);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt02025690;https://www.themoviedb.org/movie/300673;3;;
151781;Ghost in the Shell: Solid State Society (2006);Ghost in the Shell: Solid State Society  (2006);Action;Animation;Crime;Sci-Fi;Thriller;https://www.imdb.com/es-es/title/tt0856797;https://www.themoviedb.org/movie/18874;3.5;;
152037;Grease Live (2016);Engrasar en vivo  (2016);(no genres listed);;;;;https://www.imdb.com/es-es/title/tt04366830;https://www.themoviedb.org/movie/348089;2;;
152063;Gods of Egypt (2016);Dioses de Egipto  (2016);Adventure;Fantasy;;;;https://www.imdb.com/es-es/title/tt02404233;https://www.themoviedb.org/movie/205584;0.5;;
152065;Embrace of the Serpent (2016);Abrazo de la serpiente  (2016);Adventure;Drama;;;;https://www.imdb.com/es-es/title/tt04285496;https://www.themoviedb.org/movie/336808;3.5;;
152071;Race (2016);Carrera  (2016);Drama;;;;;https://www.imdb.com/es-es/title/tt03499096;https://www.themoviedb.org/movie/323677;1.5;;
152077;10 Cloverfield Lane (2016);10 Cloverfield Lane  (2016);Thriller;;;;;https://www.imdb.com/es-es/title/tt01179933;https://www.themoviedb.org/movie/333371;3.7;;
152079;London Has Fallen (2016);Londres ha ca°do  (2016);Action;Crime;Thriller;;;https://www.imdb.com/es-es/title/tt03300542;https://www.themoviedb.org/movie/267860;2;;
152081;Zootopia (2016);Zootop°a  (2016);Action;Adventure;Animation;Children;Comedy;https://www.imdb.com/es-es/title/tt02948356;https://www.themoviedb.org/movie/269149;3.9;;
152083;Whiskey Tango Foxtrot (2016);Whisky Tango Foxtrot  (2016);Comedy;War;;;;https://www.imdb.com/es-es/title/tt03553442;https://www.themoviedb.org/movie/279641;3.3;;
152085;Desierto (2016);Desierto  (2016);Drama;;;;;https://www.imdb.com/es-es/title/tt03147312;https://www.themoviedb.org/movie/258363;2.5;;
152091;The Brothers Grimsby (2016);Los hermanos Grimsby  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt03381008;https://www.themoviedb.org/movie/267193;3.1;;
152105;Dad's Army (1971);EjÇrcito de pap†  (1971);Comedy;;;;;https://www.imdb.com/es-es/title/tt066963;https://www.themoviedb.org/movie/20051;4.5;;
152173;Michael Jackson's Thriller (1983);Thriller de Michael Jackson  (1983);Horror;;;;;https://www.imdb.com/es-es/title/tt088263;https://www.themoviedb.org/movie/92060;4;;
152270;The Wait (2015);La espera  (2015);Drama;;;;;https://www.imdb.com/es-es/title/tt03715122;https://www.themoviedb.org/movie/330348;3.5;;
152284;War and Peace (2016);Guerra y paz  (2016);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt03910804;https://www.themoviedb.org/movie/378779;3.5;;
152372;Southbound (2016);Hacia el sur  (2016);Horror;;;;;https://www.imdb.com/es-es/title/tt04935334;https://www.themoviedb.org/movie/354251;3.5;;
152591;Ip Man 3 (2015);IP Man 3  (2015);Action;;;;;https://www.imdb.com/es-es/title/tt02888046;https://www.themoviedb.org/movie/365222;4;;
152658;Santa's Little Helper (2015);El peque§o ayudante de Santa  (2015);Children;;;;;https://www.imdb.com/es-es/title/tt04592572;https://www.themoviedb.org/movie/353609;1.5;;
152711;Who Killed Chea Vichea? (2010);®QuiÇn mat¢ a Chea Vichea?  (2010);Documentary;;;;;https://www.imdb.com/es-es/title/tt01276121;https://www.themoviedb.org/movie/148184;5;;
152970;Hunt for the Wilderpeople (2016);Caza de la persona salvaje  (2016);Adventure;Comedy;;;;https://www.imdb.com/es-es/title/tt04698684;https://www.themoviedb.org/movie/371645;4.4;;
153070;Rabbits (2002);Conejos  (2002);Comedy;Drama;Fantasy;;;https://www.imdb.com/es-es/title/tt0347840;https://www.themoviedb.org/movie/44351;3.5;;
153236;Genius Party (2007);Partido genio  (2007);Animation;;;;;https://www.imdb.com/es-es/title/tt0962762;https://www.themoviedb.org/movie/40123;3;;
153386;Long Live Ghosts! (1977);≠Long Live Ghosts!  (1977);Children;Comedy;Fantasy;;;https://www.imdb.com/es-es/title/tt075703;https://www.themoviedb.org/movie/46632;3;;
153408;Tears for Sale (2008);L†grimas en venta  (2008);Comedy;Drama;Fantasy;;;https://www.imdb.com/es-es/title/tt0380249;https://www.themoviedb.org/movie/16403;4;;
154065;Dad's Army (2016);EjÇrcito de pap†  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt04104054;https://www.themoviedb.org/movie/332721;2;;
154358;The Barkley Marathons: The Race That Eats Its Young (2015);Los maratones de barkley: la carrera que se come a sus cr°as  (2015);Documentary;;;;;https://www.imdb.com/es-es/title/tt02400291;https://www.themoviedb.org/movie/334495;4;;
154975;Merci Patron ! (2016);Merci Patr¢n!  (2016);Comedy;Documentary;;;;https://www.imdb.com/es-es/title/tt05326448;https://www.themoviedb.org/movie/383809;4;;
155064;The Neon Demon (2016);El demonio de ne¢n  (2016);Drama;Horror;Mystery;;;https://www.imdb.com/es-es/title/tt01974419;https://www.themoviedb.org/movie/301365;3;;
155168;Fraktus (2012);Fraktus  (2012);Comedy;;;;;https://www.imdb.com/es-es/title/tt01971571;https://www.themoviedb.org/movie/140554;4;;
155288;Eye in the Sky (2016);Ojo en el cielo  (2016);Drama;Thriller;War;;;https://www.imdb.com/es-es/title/tt02057392;https://www.themoviedb.org/movie/333352;2.8;;
155358;Camino (2016);Camino  (2016);Action;Adventure;Thriller;;;https://www.imdb.com/es-es/title/tt04991652;https://www.themoviedb.org/movie/359025;2;;
155509;Mr. Right (2016);Sr. Derecho  (2016);Action;Comedy;Romance;;;https://www.imdb.com/es-es/title/tt02091935;https://www.themoviedb.org/movie/333385;3.5;;
155589;Noin 7 veljest«œ (1968);Noin 7 veljestÑ  (1968);(no genres listed);;;;;https://www.imdb.com/es-es/title/tt0134854;https://www.themoviedb.org/movie/55495;3;;
155659;Florence Foster Jenkins (2016);Florence Foster Jenkins  (2016);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt04136084;https://www.themoviedb.org/movie/315664;4;;
155743;My Big Fat Greek Wedding 2 (2016);Mi Big Fat Greek Boda 2  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt03760922;https://www.themoviedb.org/movie/302688;2;;
155774;Neon Bull (2015);Toro de ne¢n  (2015);Adventure;;;;;https://www.imdb.com/es-es/title/tt04899406;https://www.themoviedb.org/movie/314029;3.5;;
155812;Get a Job (2016);Hacer trabajo  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt01468846;https://www.themoviedb.org/movie/186759;3.3;;
155820;Keanu (2016);Keanu  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt04139124;https://www.themoviedb.org/movie/342521;2.5;;
155892;Me Him Her (2015);Yo Çl su  (2015);Comedy;;;;;https://www.imdb.com/es-es/title/tt02507238;https://www.themoviedb.org/movie/254952;2;;
156025;Ice Age: The Great Egg-Scapade (2016);Edad de hielo: la gran escapilla de huevo  (2016);Adventure;Animation;Children;Comedy;;https://www.imdb.com/es-es/title/tt05480340;https://www.themoviedb.org/movie/387893;5;;
156371;Everybody Wants Some (2016);Todo el mundo quiere algo  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt02937696;https://www.themoviedb.org/movie/295699;4.2;;
156387;Sing Street (2016);Sing Street  (2016);Drama;;;;;https://www.imdb.com/es-es/title/tt03544112;https://www.themoviedb.org/movie/369557;3.8;;
156553;Zoom (2015);Zoom  (2015);Animation;Comedy;Drama;;;https://www.imdb.com/es-es/title/tt03763866;https://www.themoviedb.org/movie/351065;2.5;;
156605;Paterson;Paterson;(no genres listed);;;;;https://www.imdb.com/es-es/title/tt05247022;https://www.themoviedb.org/movie/370755;4.5;;
156607;The Huntsman Winter's War (2016);La Guerra del Invierno de Huntsman  (2016);Action;Adventure;Drama;Fantasy;;https://www.imdb.com/es-es/title/tt02381991;https://www.themoviedb.org/movie/290595;1;;
156609;Neighbors 2: Sorority Rising (2016);Vecinos 2: Sorority Rising  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt04438848;https://www.themoviedb.org/movie/325133;2.6;;
156675;Project X (1968);Proyecto X  (1968);Mystery;Sci-Fi;;;;https://www.imdb.com/es-es/title/tt063465;https://www.themoviedb.org/movie/29398;2;;
156706;The Trust (2016);La confianza  (2016);Crime;Thriller;;;;https://www.imdb.com/es-es/title/tt03733774;https://www.themoviedb.org/movie/301608;2.5;;
156726;Hush (2016);C†llate  (2016);Thriller;;;;;https://www.imdb.com/es-es/title/tt05022702;https://www.themoviedb.org/movie/376570;2.7;;
156781;Jimmy Carr: Telling Jokes (2009);Jimmy Carr: contar chistes  (2009);Comedy;;;;;https://www.imdb.com/es-es/title/tt01585985;https://www.themoviedb.org/movie/24784;4;;
156783;Jimmy Carr: Making People Laugh (2010);Jimmy Carr: Hacer re°r a la gente  (2010);Comedy;;;;;https://www.imdb.com/es-es/title/tt01794821;https://www.themoviedb.org/movie/49381;2.5;;
157108;Texas - Doc Snyder h«œlt die Welt in Atem (1993);Texas - Doc Snyder H∆ H∆ Die Welt en Atem  (1993);Comedy;Western;;;;https://www.imdb.com/es-es/title/tt0108317;https://www.themoviedb.org/movie/1659;4.5;;
157110;00 Schneider - Jagd auf Nihil Baxter (1994);00 Schneider - Jagd auf nihil Baxter  (1994);Comedy;Crime;;;;https://www.imdb.com/es-es/title/tt0109000;https://www.themoviedb.org/movie/1652;4.5;;
157122;The Man Who Knew Infinity (2016);El hombre que conoc°a el infinito  (2016);Drama;;;;;https://www.imdb.com/es-es/title/tt0787524;https://www.themoviedb.org/movie/353326;3;;
157130;Despite the Falling Snow (2016);A pesar de la ca°da de la nieve  (2016);Drama;Romance;Thriller;;;https://www.imdb.com/es-es/title/tt02474932;https://www.themoviedb.org/movie/366901;2;;
157172;Wizards of the Lost Kingdom II (1989);Wizards of the Lost Kingdom II  (1989);Action;Fantasy;;;;https://www.imdb.com/es-es/title/tt090334;https://www.themoviedb.org/movie/7237;0.5;;
157200;Money Monster (2016);Monstruo de dinero  (2016);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt02241351;https://www.themoviedb.org/movie/303858;2.3;;
157270;Barbershop: The Next Cut (2016);Barbershop: el siguiente corte  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt03628584;https://www.themoviedb.org/movie/326423;2.5;;
157296;Finding Dory (2016);Encontrar a Dory  (2016);Adventure;Animation;Comedy;;;https://www.imdb.com/es-es/title/tt02277860;https://www.themoviedb.org/movie/127380;3.6;;
157312;The Boss (2016);El jefe  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt02702724;https://www.themoviedb.org/movie/323676;2.7;;
157340;The Angry Birds Movie (2016);La pel°cula de Angry Birds  (2016);Animation;Comedy;;;;https://www.imdb.com/es-es/title/tt01985949;https://www.themoviedb.org/movie/153518;2.5;;
157369;Bakuman (2015);Baquumano  (2015);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt03715854;https://www.themoviedb.org/movie/327536;4;;
157407;I Am Wrath (2016);Soy ira  (2016);Action;Crime;Drama;Thriller;;https://www.imdb.com/es-es/title/tt03212232;https://www.themoviedb.org/movie/332411;1.5;;
157432;Precious Cargo (2016);Preciosa carga  (2016);Action;Crime;;;;https://www.imdb.com/es-es/title/tt04651410;https://www.themoviedb.org/movie/384737;1;;
157699;Snowden (2016);Nieve  (2016);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt03774114;https://www.themoviedb.org/movie/302401;3.8;;
157775;Tenchi Muy«Ô! In Love (1996);Tenchi Muy∆Ô! Enamorado  (1996);Animation;Comedy;;;;https://www.imdb.com/es-es/title/tt0117876;https://www.themoviedb.org/movie/34935;5;;
157865;Ratchet & Clank (2016);Ratchet & Clank  (2016);Action;Adventure;Animation;Children;Comedy;https://www.imdb.com/es-es/title/tt02865120;https://www.themoviedb.org/movie/234004;1.5;;
158022;Kicking Off (2016);Comenzar  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt03703750;https://www.themoviedb.org/movie/386891;1.5;;
158027;SORI: Voice from the Heart (2016);Sori: Voz del coraz¢n  (2016);Drama;Sci-Fi;;;;https://www.imdb.com/es-es/title/tt04788944;https://www.themoviedb.org/movie/380254;5;;
158035;Gintama: The Final Chapter - Be Forever Yorozuya (2013);Gintama: El cap°tulo final - Be Forever Yorozuya  (2013);Action;Animation;Comedy;;;https://www.imdb.com/es-es/title/tt02374144;https://www.themoviedb.org/movie/245917;3.5;;
158238;The Nice Guys (2016);Los buenos chicos  (2016);Crime;Mystery;Thriller;;;https://www.imdb.com/es-es/title/tt03799694;https://www.themoviedb.org/movie/290250;3.8;;
158254;Kindergarten Cop 2 (2016);Cop 2 de jard°n de infantes  (2016);Action;Comedy;;;;https://www.imdb.com/es-es/title/tt04763168;https://www.themoviedb.org/movie/383121;1.5;;
158388;Buck Rogers in the 25th Century (1979);Buck Rogers en el siglo 25  (1979);Sci-Fi;;;;;https://www.imdb.com/es-es/title/tt077278;https://www.themoviedb.org/movie/3786;2.5;;
158398;World of Glory (1991);Mundo de la gloria  (1991);Comedy;;;;;https://www.imdb.com/es-es/title/tt0102083;https://www.themoviedb.org/movie/44238;5;;
158402;The Crew (2016);La tripulaci¢n  (2016);Action;;;;;https://www.imdb.com/es-es/title/tt05653294;https://www.themoviedb.org/movie/380111;2.5;;
158528;The Shallows (2016);Las aguas poco profundas  (2016);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt04052882;https://www.themoviedb.org/movie/332567;2.5;;
158721;Gen-X Cops (1999);COPS GEN-X  (1999);Action;Comedy;Thriller;;;https://www.imdb.com/es-es/title/tt0206334;https://www.themoviedb.org/movie/13099;3.5;;
158783;The Handmaiden (2016);La doncella  (2016);Drama;Romance;Thriller;;;https://www.imdb.com/es-es/title/tt04016934;https://www.themoviedb.org/movie/290098;2.7;;
158813;Alice Through the Looking Glass (2016);Alice a travÇs del vaso de aspecto  (2016);Adventure;Children;Fantasy;;;https://www.imdb.com/es-es/title/tt02567026;https://www.themoviedb.org/movie/241259;2;;
158830;The BFG (2016);El bfg  (2016);Children;Fantasy;;;;https://www.imdb.com/es-es/title/tt03691740;https://www.themoviedb.org/movie/267935;2.5;;
158842;My Scientology Movie (2016);Mi pel°cula de Scientology  (2016);Documentary;;;;;https://www.imdb.com/es-es/title/tt05111874;https://www.themoviedb.org/movie/359871;3.5;;
158872;Sausage Party (2016);Fiesta de salchichas  (2016);Animation;Comedy;;;;https://www.imdb.com/es-es/title/tt01700841;https://www.themoviedb.org/movie/223702;3.6;;
158874;Karate Bullfighter (1975);Torero de Karate  (1975);Action;Drama;;;;https://www.imdb.com/es-es/title/tt0165348;https://www.themoviedb.org/movie/13125;3;;
158882;All Yours (2016);Todo tuyo  (2016);Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt05368354;https://www.themoviedb.org/movie/387398;5;;
158956;Kill Command (2016);Mando de mando  (2016);Action;Horror;Sci-Fi;;;https://www.imdb.com/es-es/title/tt02667380;https://www.themoviedb.org/movie/384798;2.5;;
158966;Captain Fantastic (2016);Capit†n Fant†stico  (2016);Drama;;;;;https://www.imdb.com/es-es/title/tt03553976;https://www.themoviedb.org/movie/334533;4.5;;
158972;Toni Erdmann (2016);Toni Erdmann  (2016);Drama;;;;;https://www.imdb.com/es-es/title/tt04048272;https://www.themoviedb.org/movie/374475;3.7;;
159061;The Wailing (2016);El gemido  (2016);Mystery;Thriller;;;;https://www.imdb.com/es-es/title/tt05215952;https://www.themoviedb.org/movie/293670;3;;
159069;Comedy of the Strict Regime (1993);Comedia del rÇgimen estricto  (1993);Comedy;;;;;https://www.imdb.com/es-es/title/tt0106591;https://www.themoviedb.org/movie/83501;4.5;;
159077;The Meddler (2016);El entrometido  (2016);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt04501454;https://www.themoviedb.org/movie/337154;2.5;;
159093;Now You See Me 2 (2016);Ahora me ves 2  (2016);Action;Comedy;Thriller;;;https://www.imdb.com/es-es/title/tt03110958;https://www.themoviedb.org/movie/291805;3.6;;
159161;Ali Wong: Baby Cobra (2016);Ali Wong: Baby Cobra  (2016);(no genres listed);;;;;https://www.imdb.com/es-es/title/tt05066574;https://www.themoviedb.org/movie/396292;4.5;;
159193;Caf«∏ Society (2016);Sociedad CafÇ  (2016);Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt04513674;https://www.themoviedb.org/movie/339397;3;;
159403;Neo Tokyo (1987);Neo Tokio  (1987);Adventure;Animation;Fantasy;Horror;Sci-Fi;https://www.imdb.com/es-es/title/tt0185481;https://www.themoviedb.org/movie/37433;3;;
